root,name,has_yaml,description,source_path
claude,ats-integration,yes,Integration with Applicant Tracking Systems and automated recruitment workflow management,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\human-resources\skills\ats-integration\SKILL.md
claude,audience-analytics,yes,"Analyze visitor data, attendance patterns, and engagement metrics to inform programming decisions and measure organizational impact",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\social-sciences-humanities\arts-culture\skills\audience-analytics\SKILL.md
claude,audio-dsp,yes,Audio DSP skill for filters and real-time processing.,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\game-development\skills\audio-dsp\SKILL.md
claude,audit-sampling-calculator,yes,Statistical and non-statistical audit sampling skill with sample size determination and evaluation,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\finance-accounting\skills\audit-sampling-calculator\SKILL.md
claude,audit-trail,no,,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\ccpm\skills\audit-trail\SKILL.md
claude,audit-trail-verifier,yes,"Verifies financial data against source documents, bank statements, contracts",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\venture-capital\skills\audit-trail-verifier\SKILL.md
claude,audit-workpaper-generator,yes,Automated audit workpaper preparation skill with PBC list management,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\finance-accounting\skills\audit-workpaper-generator\SKILL.md
claude,auth,yes,"Authentication integration guidance — Clerk (native Vercel Marketplace), Descope, and Auth0 setup for Next.js applications. Covers middleware auth patterns, sign-in/sign-up flows, and Marketplace provisioning. Use when implementing user authentication.",C:\Users\Treml\.claude\plugins\cache\claude-plugins-official\vercel\0.42.1\skills\auth\SKILL.md
claude,authentication-migrator,yes,"Migrate authentication systems with credential migration, OAuth2/OIDC setup, and identity provider integration",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\code-migration-modernization\skills\authentication-migrator\SKILL.md
claude,autocomplete-engine,yes,Search autocomplete and type-ahead suggestion optimization for knowledge bases,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\knowledge-management\skills\autocomplete-engine\SKILL.md
claude,autodock-docking-engine,yes,AutoDock molecular docking skill for small molecule binding prediction and virtual screening,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\bioinformatics\skills\autodock-docking-engine\SKILL.md
claude,autogen-setup,yes,Microsoft AutoGen multi-agent configuration for conversational AI systems,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\ai-agents-conversational\skills\autogen-setup\SKILL.md
claude,automotive-cybersecurity,yes,Vehicle cybersecurity engineering per ISO/SAE 21434,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\automotive-engineering\skills\automotive-cybersecurity\SKILL.md
claude,automotive-ethernet,yes,Automotive Ethernet implementation and validation expertise,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\automotive-engineering\skills\automotive-ethernet\SKILL.md
claude,autosar-config,yes,AUTOSAR Classic and Adaptive Platform configuration and implementation expertise,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\automotive-engineering\skills\autosar-config\SKILL.md
claude,avalonia-ui-setup,yes,"Set up Avalonia UI project with cross-platform XAML for Windows, macOS, and Linux",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\desktop-development\skills\avalonia-ui-setup\SKILL.md
claude,avionics-integration,yes,Skill for avionics architecture design and system integration,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\aerospace-engineering\skills\avionics-integration\SKILL.md
claude,aws-amplify,yes,"AWS Amplify deployment, hosting, and backend resources.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\web-development\skills\aws-amplify\SKILL.md
claude,aws-cloud,yes,AWS-specific infrastructure and services expertise for cloud operations and architecture,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\devops-sre-platform\skills\aws-cloud\SKILL.md
claude,aws-security-scanner,yes,"AWS security configuration scanning and hardening using Prowler, Security Hub, and AWS Config",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\security-compliance\skills\aws-security-scanner\SKILL.md
claude,axe-accessibility,yes,"Automated accessibility testing using axe-core API for WCAG compliance validation. Run accessibility scans, generate violation reports, suggest code fixes, and track accessibility debt.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\ux-ui-design\skills\axe-accessibility\SKILL.md
claude,axe-accessibility,yes,"Deep integration with axe-core for automated accessibility testing. Execute accessibility scans, interpret WCAG violations, generate compliance reports, and integrate with Playwright/Cypress for comprehensive a11y testing.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\qa-testing-automation\skills\axe-accessibility\SKILL.md
claude,axi-protocol,yes,Expert skill for AMBA AXI protocol implementation and verification in FPGA designs,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\fpga-programming\skills\axi-protocol\SKILL.md
claude,azure-cloud,yes,Azure-specific infrastructure and services expertise for cloud operations and architecture,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\devops-sre-platform\skills\azure-cloud\SKILL.md
claude,azure-security-scanner,yes,"Azure security configuration scanning and hardening using Azure Security Center, Azure Policy, and ScoutSuite",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\security-compliance\skills\azure-security-scanner\SKILL.md
claude,babysit,yes,"Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-opencode\skills\babysit\SKILL.md
claude,babysit,yes,">- Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-cursor\skills\babysit\SKILL.md
claude,babysit,yes,"Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter\skills\babysit\SKILL.md
claude,babysit,yes,"Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-omp\skills\babysit\SKILL.md
claude,babysit,yes,">- Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-codex\skills\babysit\SKILL.md
claude,babysit,yes,"Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-pi\skills\babysit\SKILL.md
claude,babysit,yes,">- Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-github\skills\babysit\SKILL.md
claude,babysit,yes,"Orchestrate via @babysitter. Use this skill when asked to babysit a run, orchestrate a process or whenever it is called explicitly. (babysit, babysitter, orchestrate, orchestrate a run, workflow, etc.)",C:\Users\Treml\.claude\plugins\cache\a5c-ai\babysitter\4.0.157\skills\babysit\SKILL.md
claude,backend-selector,yes,Multi-backend comparison and selection skill for optimal hardware choice,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\quantum-computing\skills\backend-selector\SKILL.md
claude,background-checker,yes,"Integrates with background check services, social media analysis, reference verification",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\venture-capital\skills\background-checker\SKILL.md
claude,BackstopJS Visual Testing,yes,BackstopJS visual regression testing for self-hosted visual comparison,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\qa-testing-automation\skills\backstopjs-visual\SKILL.md
claude,barren-plateau-analyzer,yes,Analysis skill for detecting and mitigating barren plateaus in variational circuits,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\quantum-computing\skills\barren-plateau-analyzer\SKILL.md
claude,bash-script-template,yes,"Generate bash script templates with best practices including error handling, argument parsing, logging, and portability considerations.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\cli-mcp-development\skills\bash-script-template\SKILL.md
claude,bats-test-scaffolder,yes,"Generate BATS test structure and fixtures for shell script testing with setup/teardown, assertions, and mocking.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\cli-mcp-development\skills\bats-test-scaffolder\SKILL.md
claude,bayesian-inference-engine,yes,"Bayesian probabilistic reasoning for prior specification, posterior computation, and belief updating",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\scientific-discovery\skills\bayesian-inference-engine\SKILL.md
claude,bayesian-network-analyzer,yes,"Bayesian network construction and inference skill for probabilistic reasoning, causal analysis, and belief updating",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\decision-intelligence\skills\bayesian-network-analyzer\SKILL.md
claude,bearing-capacity-calculator,yes,Soil bearing capacity calculation skill using multiple methods for various foundation types,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\civil-engineering\skills\bearing-capacity-calculator\SKILL.md
